RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
94380,1845,84010,Zip,UT,UT,Bountiful,Ogden-Clearfield,Davis County,192082,190869,190856,190307,190974,191557,192213,192760,193124,193819,194554,195326,196000,197255,197957,198797,198762,198949,198892,198736,198867,198969,199058,199086,199317,200159,201004,201720,201500,201306,201439,201915,202396,202389,202329,202301,202091,201943,201556,201436,200663,199786,199053,198962,199206,199308,199772,200335,201004,201487,202215,202892,204529,206125,207318,207821,207770,208277,208660,209282,209818,209808,209144,208340,207599,207510,207558,207628,207887,207940,208142,208001,207855,208000,208463,209081,209497,209464,209219,209024,209017,209078,209036,208991,209200,209625,210250,210802,210976,211209,211755,212777,213520,213898,213871,213966,213928,214016,214259,214342,214645,214448,214197,213467,213094,213287,213861,214641,215445,215957,215989,216108,216283,217161,217813,218711,218843,218983,219305,220282,221218,222904,224843,227376,229849,232015,234857,237763,242469,246457,250492,252684,255597,258073,261519,264729,268387,272000,274604,277088,278435,279950,281090,283031,284369,284327,282922,280596,278056,276245,275042,273623,271316,269231,266893,264088,260700,259000,257605,256388,255076,252916,251520,250080,248922,247705,246899,247434,247218,245971,244293,243615,242160,240573,237581,234930,233321,231584,229648,226344,225183,224413,224083,222255,220675,219269,218724,218091,217097,216543,216122,216744,216517,216390,216228,216751,218305,220214,221831,223437,225078,227023,229363,231662,233364,234959,236297,238765,241214,244068,246784,249506,251955,253774,255276,256230,257842,259624,261977,262884,262910,262382,262045,261662,260840,260521,260346,260299,260323,260167,260046,260194,260779,261625,263163,265073,267865,269836,272032,274446,276836,279435,281796,284419,286390,288391,289991,291943,293469,295681,296970,298297,299236,300675,302385,304731,307616,310549,313185,315161,316568,317966,320053,322504,325460,327578,329631,331587,334609,337383,340133,342803,346366,349898,352610,354926,356812,359260,360949,362451,364067,366524,368887,371054,372896,374640,376840,379083,381426,383604,386329,389072,391018,392396
94538,1899,84321,Zip,UT,UT,Logan,Logan,Cache County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114516,115009,115379,116054,116420,116760,117071,117494,117666,117770,117666,117599,117568,117487,117414,117374,117697,118065,118351,118401,118531,118622,118888,119140,119382,119456,119515,119513,119544,119469,119520,119565,119818,120218,120718,121210,121491,121732,121957,122361,122742,123120,123592,124207,125374,126536,127705,128417,129421,130526,131566,132753,133657,134867,135785,137147,137119,136985,136610,137827,139253,140909,142315,142789,143790,144638,146236,147069,148317,149763,151421,152354,152688,152958,153861,155749,157250,158262,158457,159030,160102,161082,162096,162486,163064,162967,162640,162172,162359,162985,163457,163163,162650,162024,161581,161141,160929,160514,159916,158888,158065,157108,156741,156774,157117,157448,157660,158016,158125,159644,161548,163906,164309,164499,164688,165490,166318,166645,166187,165072,163821,161997,159658,157665,156700,156808,155988,154639,151891,150266,149413,150256,151511,152121,152486,151958,152534,152373,152876,153283,155025,156313,158240,158890,159339,159304,159652,160688,161959,163485,165422,167149,169165,170098,169820,169225,168930,169989,171853,173059,172252,170745,169064,168837,167886,168334,168796,169282,169988,170284,171190,171521,172573,173522,174495,174438,175619,176759,178611,180934,182197,183720,183371,184941,186744,189452,191264,193656,195223,196793,197515,198334,199449,200760,202431,204248,205840,207384,209635,211945,212371,212291,213034,215873,219388,222610,225520,225992,226611,227354,229245,230372,232690,235217,237702,238211,238900,239725,241227,243786,246160,248827,250156,251852,253701,255604,257192,259129,260414,261588,262246,263161,264080
94388,1928,84020,Zip,UT,UT,Draper,Salt Lake City,Salt Lake County,242034,242435,243163,243871,245634,247052,249332,251583,253996,255887,256772,257824,259001,260478,261710,264383,265818,267116,266773,266216,265581,265773,266827,267987,268598,269824,270462,269993,268698,268658,269210,269815,269703,269260,269813,269835,270037,268675,268287,268243,268321,267649,266800,267060,268373,269978,271265,271979,273441,275514,277622,278953,282382,285394,289532,291672,292926,293735,293644,294977,295016,295780,295357,296079,295061,295039,293656,293050,292544,292879,293457,293760,294221,293529,293646,293615,294226,294116,293772,293359,292738,292063,291730,291125,290467,290918,291468,291666,291438,291044,291942,293255,295116,296264,297142,298267,299898,301238,302658,304064,305182,305821,304974,303772,302968,303246,303733,303886,304316,305118,305748,306473,307403,309417,311832,314687,317327,319904,323599,327196,330385,332940,336432,341507,347372,353751,361878,369946,377659,384453,389952,396296,403097,410957,418397,423944,429505,435094,439582,443712,445451,446782,447448,448093,448060,446656,443868,440376,435814,429617,422882,415944,411357,407005,403119,398328,393347,387874,381958,376447,370710,366418,362456,360096,357556,355351,352966,350968,349396,348239,347363,346466,345950,344540,342788,339101,336971,335567,334451,332051,328730,325692,324082,323223,322508,321621,321243,321774,320237,317750,315607,315131,315984,317707,318621,319391,320675,322146,323026,323670,326068,329630,333397,337601,341442,344825,347931,352346,356115,360940,366673,372383,376770,379231,381252,382613,383465,384106,385270,384756,384524,383678,382676,382210,381790,383345,385210,386413,388419,390539,393512,396506,399318,401636,403412,405963,409271,412112,413453,415027,416359,417436,417683,418633,420501,422978,425774,426804,428043,429083,432564,436212,439947,443248,446403,449392,452140,455419,458179,461895,464741,468107,470712,473415,474811,477777,481761,486192,489681,491524,494446,496235,498584,501782,505394,509691,513494,516745,518572,519704,520258,522041,523702,526573,529145,530915,532369,533334,535525,537580,540430,543747,548179,552498
94467,2046,84107,Zip,UT,UT,Murray,Salt Lake City,Salt Lake County,153602,153469,153582,153776,154287,154664,154948,155008,155194,155185,155391,155531,155750,155982,156021,156237,156275,156544,156798,157235,157459,158189,158473,159003,159465,160295,161212,161597,161809,161856,162231,162595,163202,163300,163792,163889,163979,163969,164070,164433,163993,163872,163519,163980,164026,164467,164546,164947,165197,165465,165627,165802,167677,168956,170516,170376,170797,170768,171114,171488,171929,172236,172383,172779,172674,172755,172557,172899,172974,173509,173722,173960,174046,173996,174319,174337,174086,174051,174184,174858,175157,175260,175436,175484,175519,175753,175844,176245,176327,176227,175708,175149,175045,174771,174682,174579,175050,175445,175678,175456,175734,176099,176697,176891,177221,177788,178010,178220,178184,178503,178945,179765,179958,179891,179837,180240,180596,180982,182270,183944,185587,186909,188520,190608,193667,196975,200943,204467,208450,212911,216528,219541,222101,225513,229160,232091,234258,237044,239361,242404,243666,243718,243670,243920,245041,244935,244081,242274,240464,237941,235439,232757,231022,229687,228234,226865,224813,222621,219720,217885,215960,215038,213950,212800,211246,209656,208498,207258,206417,205861,205837,205455,205055,203601,201810,199146,197566,196367,195170,193277,190797,188650,187435,186304,185374,183932,183297,183254,182504,181426,180628,180893,181642,182250,181934,181958,182612,184188,185152,186325,188100,190387,192576,194941,197269,199692,202024,205289,207469,210163,213041,216409,219207,221317,222484,223033,223499,224130,225136,224494,224620,224124,223965,222995,222178,221945,222887,223611,225052,226356,228434,230561,232291,233848,234967,236661,238429,240500,242026,243457,244169,244733,244857,245899,247795,250095,252849,255177,258021,260282,263015,266355,269677,272964,275835,278434,280558,282907,285137,287745,289485,291653,293335,294944,295605,297234,300054,303979,307278,309321,311277,312996,315217,317550,320296,323195,326750,330114,332220,333271,333438,335004,336696,339188,341257,343185,345032,346751,348602,350202,352384,354957,358772,362200
94413,2090,84047,Zip,UT,UT,Midvale,Salt Lake City,Salt Lake County,148054,148065,148202,148458,148822,149270,149653,149910,149925,149793,149882,150185,150483,150711,150640,150754,151002,151305,151652,151937,152561,153494,154120,154404,154741,155376,156456,157075,157384,157248,157249,157353,157613,157647,157750,157771,157724,157635,157439,157452,156911,156818,156564,157240,157481,157891,158094,158704,159237,159740,160139,160685,162556,164068,165678,165700,166106,166367,166990,167469,168017,168444,168793,169119,169093,169082,169100,169761,170266,170870,170850,170959,170942,170885,171233,171478,171245,170958,170548,170549,170459,170245,170415,170292,170326,170623,170625,170710,171003,171426,171540,171146,170904,170860,171087,171380,171884,171940,171998,171832,171839,171812,172363,172937,173640,173908,173759,173658,173334,173613,173872,174655,174957,175281,174951,175018,175163,176048,177393,179013,180670,182214,184060,186083,188591,191029,194324,197412,200730,204026,207237,210062,212893,216154,219887,222608,225140,228122,231295,234663,236406,237105,237255,237729,238350,238006,236766,235289,234045,232267,229944,227229,225686,224733,223899,222784,220640,218218,215484,214274,212657,211695,210512,209869,208727,207175,205792,204453,204204,204269,204305,203088,201791,200021,198125,195430,193746,192725,191659,189925,187564,185347,183793,182408,181350,180042,179436,179398,178425,176931,175434,175048,175211,175712,175682,176215,177258,178693,179436,179956,181464,183642,186300,189074,191708,194330,196994,200266,202425,204955,207942,211419,214252,216106,217290,217877,218388,218587,219175,218304,218341,218036,217941,217420,216799,217052,217909,218698,219955,221499,223627,226217,228202,230047,231402,233440,235617,237952,239627,241082,242062,242656,242854,243355,244854,246553,248728,250230,252332,253980,256320,259100,261891,264656,267116,269684,271917,274396,276492,278799,280373,282377,284075,285871,286734,288532,290952,293939,296338,298077,300163,301989,304072,306031,308133,310461,313376,316158,318124,319370,319745,320641,321546,323287,324852,326436,328004,329347,330842,332068,333807,335899,339159,342421
94559,2150,84401,Zip,UT,UT,Ogden,Ogden-Clearfield,Weber County,121099,121651,122353,123670,124535,125135,125626,126474,127435,128285,129144,129913,130877,131773,132353,132651,133594,134849,136148,136991,137470,138128,138496,139067,139332,139645,139960,140346,140590,140851,141109,140946,140946,140837,141157,141246,141153,140977,140900,140845,140812,140707,140742,141328,142029,142550,142711,142808,143297,143771,144161,144778,145521,146339,147093,147573,147724,147950,148667,149770,150702,151145,151782,151953,151792,151275,150721,150848,151438,152349,152481,152193,151925,152448,153016,153436,153459,153456,154354,155060,155432,154639,154378,154251,154288,153342,151768,150912,151824,153422,153283,151979,150960,151480,151866,152092,151945,152617,153615,154517,154073,153191,153058,153549,153810,153416,153291,153564,153961,154063,154096,153647,153424,153371,153611,154200,154623,155152,155186,155154,155060,155474,156011,157300,158709,160388,161666,162573,163561,164488,165871,167376,169494,170970,172543,173332,174282,174928,176126,178052,180226,182170,184100,185330,186632,187229,187923,188156,188093,187556,186882,185517,184283,182941,181161,179693,177152,176097,174402,173508,172170,171469,170713,170041,169437,169070,168829,168196,167701,166910,166311,165988,165597,165151,164134,162788,160422,158384,156823,156124,156003,155466,155206,154210,153388,151899,151011,150915,151569,151744,151231,150681,149670,148519,147356,146678,146748,147262,147831,148233,148489,148898,149908,150878,152430,154370,156364,157993,159146,160297,160896,160798,161446,162376,163182,162933,162596,162337,162054,162158,162376,162855,163198,164061,164403,165390,166279,168020,168951,169974,170920,172335,173190,173920,175508,177500,179358,179977,180577,181261,182960,184367,186086,187058,189084,191068,192950,194386,195951,198053,200349,202666,204415,206783,209362,212237,214451,216760,219091,221099,222781,224399,226392,229484,232511,235033,235851,237713,239841,242437,244296,246828,249956,253088,255642,256693,258397,259909,263138,264661,265946,266432,267918,269346,270386,271414,272733,274742,276447,278526,280206,282732,285554,288879
94483,2331,84123,Zip,UT,UT,Taylorsville,Salt Lake City,Salt Lake County,163633,163588,163575,163500,163652,163854,164029,163909,163663,163324,163257,163279,163158,162979,162792,163078,163142,163228,163328,163777,164428,165199,165536,165737,166419,167276,168210,168392,168655,168742,168927,168922,168956,169052,169428,169752,169580,169384,169210,169315,168843,168582,168323,169078,169714,170369,170640,171205,171887,172632,173107,173848,175856,177704,179431,179478,179847,180072,180614,180862,181108,181220,181467,181645,181330,181065,180889,181429,181848,182493,182913,183310,183470,183470,183702,183889,183934,184097,184101,184342,184154,183818,183555,183397,183468,183910,184310,184637,184916,184736,184711,184447,184692,184863,185241,185747,186379,186481,186226,185962,185681,185831,185831,185986,185934,185866,185315,184473,183670,183588,183929,184249,184338,184081,183902,183872,184244,184942,186401,188136,189716,191335,193002,195452,198278,201734,205542,209259,212860,216857,220395,223805,227260,230687,234638,237713,241021,244247,247345,250527,252428,253021,253123,253675,254933,255473,254850,253251,251621,249146,246657,243759,242144,240809,239773,238099,235033,231623,228052,225964,223142,221556,219910,219018,217517,216326,215453,214672,214317,214201,214137,213776,214007,213034,211741,208974,207570,206270,204967,203102,200915,199136,197824,196114,194173,192779,192073,192310,190972,189283,187457,186574,186562,186826,187062,187857,189208,190430,190891,191336,192830,194958,197461,200397,203141,205656,207827,210622,212529,215086,218150,221489,224166,225876,226986,227546,227855,228107,228773,228021,228053,227374,226975,226414,226173,226984,228168,228971,229759,230639,232233,234669,236767,238908,240602,243073,245700,248268,249965,251470,253583,255578,256900,257730,259116,260722,262688,263061,264019,264431,266836,269799,272348,274556,276519,278775,280760,283191,285515,288628,290795,293373,294866,296335,297131,299181,302038,305786,309250,311802,314462,316543,318816,321587,324652,328213,331468,334332,336374,338049,338943,340452,341641,343829,346072,347845,349567,350831,352869,354689,356888,358926,361867,364781
94466,2367,84106,Zip,UT,UT,Salt Lake City,Salt Lake City,Salt Lake County,176218,176366,176659,177157,177757,177833,177576,177057,176695,176570,176600,176808,176584,176239,175525,175142,174880,175267,175967,176589,177145,177461,177580,177425,177898,178762,179946,180493,180645,180744,180998,181711,182156,182396,182615,182818,182996,182836,182679,182566,182044,181722,181371,181755,182110,182583,182870,183230,183493,183809,183991,184357,186143,187419,188806,188520,188678,188729,188993,189248,189351,189665,190024,190447,190379,190549,190488,191197,191797,192802,193577,194285,194938,194842,195041,195194,195108,194742,194506,194495,194596,194266,194343,194292,194417,195103,195496,195966,196328,197065,197719,198079,198103,198184,198142,198313,198679,199044,199481,199508,199765,199830,199956,200154,200625,201032,201107,201064,201191,201827,202501,203706,204362,205335,205995,206981,208097,209972,212631,215615,218166,220450,222966,226051,229706,233045,237332,241797,246539,251045,254872,258255,261449,264893,268814,271918,275374,279571,283383,286464,287427,287421,287196,287730,288985,289107,287996,285654,282808,279213,275557,272372,270884,269445,268051,265617,262519,259246,255802,253659,251181,249746,248227,247232,245361,243651,242233,241438,241208,241316,241516,241405,241749,240935,239759,237295,236185,235463,234416,232550,229996,227835,226497,224940,222980,221060,219665,219297,217890,216558,215965,216494,217900,219304,219973,220911,223076,225467,228038,229596,232373,234862,237233,239479,240903,242603,244618,248354,250779,253838,255910,258998,261133,263649,265490,266972,268667,269950,271191,269881,269097,267981,267984,268083,268101,268376,269112,269584,270622,272000,274413,277386,280075,282416,284421,287209,290301,293046,294850,296775,298688,300129,301031,302500,305336,308166,311180,311743,313399,315090,318971,322872,326274,329320,331656,334393,336125,339151,341580,345837,348206,351016,352714,355086,355805,358241,362001,366931,371295,373818,376902,378907,381544,384644,387938,391427,394983,398529,400753,401870,401906,402904,403950,405995,408147,409726,411346,412567,414894,416546,418873,421500,425654,429912
94375,2427,84003,Zip,UT,UT,American Fork,Provo-Orem,Utah County,,,,,222949,222678,222200,221259,220193,219625,219629,219886,220034,220078,220336,220765,221306,221762,222286,223134,224274,225264,225496,225634,226035,226863,227508,227734,227850,227770,228083,228313,228829,228914,228946,228745,228421,228096,227730,227763,227349,227525,227635,228042,227987,227555,228055,228762,230035,230707,231765,233223,236292,238410,240081,240997,242529,244774,245726,246788,247236,248553,249363,249649,248654,248073,248010,248205,248615,248920,249660,249662,249503,249073,248844,248135,248257,248201,247760,246770,245696,244394,243610,243037,243622,243708,243819,244007,243553,243506,243627,244473,244713,245187,245293,245903,245239,244873,244573,245428,246501,247123,247266,247236,247393,247818,248592,249521,251224,252996,254798,255380,256043,256431,257205,257805,259470,261281,263701,265775,268169,270451,272351,275064,278547,283944,290408,297339,303212,307825,310820,314542,318011,322879,328389,334185,338998,342941,346084,349178,352041,355311,358223,358760,358371,356036,353483,349938,346220,341983,336625,330851,324192,318374,313237,309779,306582,303549,300177,296253,292491,288321,285467,282698,280923,278624,277094,275149,272271,269621,267617,266861,265449,264070,262323,260897,259661,257559,254951,252190,251218,249975,248198,245973,244859,244238,243963,243404,242493,242791,243402,245074,245515,246482,248062,249855,251070,251763,252555,254253,257631,261402,264937,267224,270201,273331,276260,279252,282589,286830,291191,294739,296362,296604,296901,298033,299545,301116,302290,303405,304395,305730,305003,304450,303681,304992,306587,308368,309602,310107,311319,312782,314122,314302,316155,319043,322999,325507,326854,328235,330007,332803,334439,335651,337461,340378,343230,344638,345978,347485,349958,351313,353417,354330,357427,360312,363550,365678,367936,370440,372483,374598,377152,381361,384057,388013,390109,393103,395273,397550,400559,402641,405551,408436,412218,415064,416412,417179,418086,419690,421282,423545,425207,427511,429352,431227,431985,432855,435505,438183,441271,443411,445891,448008
94480,2477,84120,Zip,UT,UT,West Valley City,Salt Lake City,Salt Lake County,135473,135589,135843,136299,136757,137111,137341,137434,137436,137414,137660,138018,138207,138268,138093,138110,138352,138833,139417,140152,140945,141867,142229,142479,142998,143902,144900,145516,145835,146028,146209,146275,146480,146553,146971,147207,147448,147484,147792,148038,147894,147640,147717,148392,149015,149593,150074,150824,151426,152151,152715,153636,155627,157408,158797,159036,159511,159979,160671,161277,161895,162311,162556,162823,162837,162933,163127,163628,164234,164851,165247,165384,165446,165230,165272,165209,164846,164484,163975,163859,163378,162995,162539,162274,161898,161771,161480,161162,160936,160777,160837,160768,160755,160487,160457,160488,160891,161255,161456,161431,161111,160964,160730,160393,160088,159823,159323,158698,158163,158277,158812,159456,159885,159690,159360,159431,160036,160772,161982,163232,164520,165148,165772,167141,169358,172358,175480,178400,180527,183357,185813,188789,191520,194820,198377,201173,203669,206361,209565,212775,215475,217010,218277,219064,219984,220347,219850,218481,217117,215128,213089,210764,209831,208917,207913,206287,203463,200333,197130,195682,193866,192574,190882,189564,187197,184942,183218,182340,182455,182538,182544,181762,181223,180044,178381,175705,173692,172093,170459,168144,165457,163458,162050,160410,158170,155994,154828,154903,154708,154288,153651,153654,154587,155329,155556,155517,156530,157811,158578,158951,160085,161397,163068,164777,165825,166915,168496,171621,174326,177172,180024,182754,184838,186508,187877,188851,189820,190720,191544,190969,190274,189352,188683,188258,188004,188459,189185,189856,190904,191988,193507,195194,196988,199020,201204,203860,206207,208328,209620,210976,212124,213305,214003,215117,216750,218435,220081,220734,222219,223552,226325,229241,231794,234014,236335,239100,241457,244035,245932,248506,250260,252348,253840,255393,256619,258782,261468,264153,266502,268187,270958,273006,275233,277385,279807,282394,285097,287418,288731,289670,290324,291717,292614,294184,295792,297368,298790,300092,301665,303200,305343,307769,310803,313681
94430,2742,84065,Zip,UT,UT,Riverton,Salt Lake City,Salt Lake County,209155,209733,210418,211479,212454,212889,213357,213768,214329,214459,214629,215222,215888,216334,216038,215923,215981,216498,217463,218417,219547,220973,221985,222180,221942,221928,222358,222662,222722,223448,223256,222782,221158,219821,219097,218331,218223,217997,218583,219486,220069,219782,219154,219484,220753,222295,223392,225294,226730,228020,228263,227820,229282,230701,233299,233843,234282,234001,234038,234137,234265,235175,235913,237433,236830,237121,237008,238634,240034,241621,242760,243135,243586,243057,243497,243825,245281,246220,246740,246493,245456,244900,244863,245389,245572,245992,245872,245180,244013,242722,242104,242117,243259,243893,244438,244796,245642,246225,247150,248426,250016,251172,251301,250729,250158,249780,249145,248377,248076,248677,248877,249096,248885,248997,249500,250430,251577,253314,255698,258590,260351,262273,264937,269004,273737,278769,285039,291162,297468,302704,307877,312392,318574,324704,331246,335857,340262,345636,349888,354896,356732,359176,360384,362843,364800,364771,363069,359717,356340,351871,347594,342975,340604,337857,335090,330731,324240,318507,312725,309967,306462,303677,300866,298323,295373,292654,290603,289071,288909,288738,288437,286824,285397,283475,280943,277695,275803,274369,272824,270459,268010,266107,265307,264268,263490,262463,262394,263586,263174,262035,260355,260026,259765,259762,259468,260208,261839,263448,264980,264533,265542,267060,270305,274191,278362,282450,285672,289684,292357,295990,298960,303406,307087,310652,313100,314554,315029,315196,316384,316208,316719,316605,316949,317245,317399,318310,319301,319735,321404,323320,325887,328327,330537,332667,334704,337568,340700,343092,344453,345983,347977,349539,350416,351352,353304,355442,357657,358205,359681,361296,364935,368808,371725,374175,376258,378675,380505,383076,385581,389385,391296,393427,394381,395883,396614,398933,402617,406942,410531,412433,414593,415476,417092,419820,423604,427699,431196,434405,435950,436601,436444,437770,439388,442136,444743,446386,447467,448075,449911,451387,453679,456372,460291,463856
